,hawkish,dovish
2007-04-01,2.3112667572109657,-0.4021998332699225
2007-05-01,-0.7769546554242176,1.0235326314383195
2007-06-01,-0.6770032003863294,1.8803495115840279
2007-07-01,-0.552770798392566,1.5021352323976227
2007-08-01,-0.4627898603347528,0.2886751345948131
2007-09-01,-0.4627898603347528,0.19963735237617272
2007-10-01,0.552770798392566,2.374136647856445
2007-11-01,-0.552770798392566,2.74125355592733
2007-12-01,-0.552770798392566,2.1451072580444204
2008-01-01,-0.552770798392566,-0.22725138610856235
2008-02-01,-0.4627898603347528,0.08540743356536837
2008-03-01,-0.37553380809940495,1.2120622602561746
2008-04-01,-0.2886751345948099,1.2885563078463298
2008-05-01,-0.2886751345948099,1.3305924208698132
2008-06-01,-0.2886751345948099,0.866297953092141
2008-07-01,-0.2886751345948099,0.16031511026549944
2008-08-01,-0.2886751345948099,0.02999291160396859
2008-09-01,-0.2886751345948099,-1.7695817846341533
2008-10-01,3.1754264805429093,-0.6898369668912802
2008-11-01,-0.2886751345948099,0.7498227900992174
2008-12-01,-0.2886751345948099,0.1279415789297896
2009-01-01,-0.2886751345948099,0.0
2009-02-01,-0.2886751345948099,-1.5879828392387918
2009-03-01,-0.2886751345948099,0.4392292959596657
2009-04-01,-0.2886751345948099,1.4622734273061113
2009-05-01,-0.2886751345948099,0.4266623212665519
2009-06-01,-0.2886751345948099,-0.27080128015453214
2009-07-01,2.1408720964441765,0.5018281596637456
2009-08-01,-0.42817441928883526,0.10036563193274912
2009-09-01,-0.42817441928883526,-1.645913623904875
2009-10-01,2.815398832889447,-1.4466400020729013
2009-11-01,1.0235326314383162,1.7490334721487066
2009-12-01,-0.511766315719158,-0.5916079783099615
2010-01-01,-0.511766315719158,-0.22488822255440188
2010-02-01,-0.511766315719158,-0.33387727812913726
2010-03-01,1.8803495115840236,0.7152816976385904
2010-04-01,2.1321159366570415,0.8372457179089436
2010-05-01,0.16183471874253727,1.3775943971372904
2010-06-01,0.08365079480039571,0.5805254550160299
2010-07-01,0.08365079480039571,0.8418805655186119
2010-08-01,-0.9201587428043523,-1.0360143025576074
2010-09-01,0.0,-1.3547879341137943
2010-10-01,-0.8889487527734488,-0.8227006783783958
2010-11-01,1.0874603324051437,1.3062963891897794
2010-12-01,0.9201587428043525,-0.8312795203934958
2011-01-01,-1.0874603324051437,-1.0737875695328003
2011-02-01,-0.17778975055468985,-0.39560594666997917
2011-03-01,0.8889487527734488,0.6216664876242527
2011-04-01,0.0,0.0
2011-05-01,-1.1560040577463824,-0.22352387291948014
2011-06-01,0.10509127797694391,0.5904164202457232
2011-07-01,2.9612274354612307,-0.07279183506691181
2011-08-01,0.15531518604934882,-1.2892405828057072
2011-09-01,-0.31063037209869776,-0.946293855869852
2011-10-01,0.0800640769025436,-0.11055415967851327
2011-11-01,-0.35810381451321055,2.1005290338917524
2011-12-01,0.5490483937709506,1.3540064007726593
2012-01-01,-0.44385815879320534,-1.391778581185821
2012-02-01,-0.8627903330686366,0.1296902921017737
2012-03-01,1.2602713312548366,-0.16893434459987156
2012-04-01,0.32591897147245846,1.751969192395622
2012-05-01,-0.9777569144173754,0.02836898890959975
2012-06-01,-0.9150887319748764,-0.5622205563860044
2012-07-01,0.22259728109199692,-1.08580486320938
2012-08-01,-0.9574271077563377,-0.8169918776556714
2012-09-01,-0.8737554618476208,-1.330592420869813
2012-10-01,-0.7537783614444088,-1.146050974355371
2012-11-01,-0.6876096403802519,0.42421586510230713
2012-12-01,0.0,0.23481448978188904
2013-01-01,0.0,-0.8218507142366112
2013-02-01,-0.6267831705280085,-0.992914611835995
2013-03-01,0.33850160019316466,-0.25622230069610513
2013-04-01,-0.6232319625115862,1.9430449631476778
2013-05-01,1.786551725608044,0.7086252336748308
2013-06-01,0.42817441928883687,-0.14952499315243525
2013-07-01,0.6232319625115862,-0.18997167906070722
2013-08-01,0.5117663157191576,-0.5980999726097409
2013-09-01,-1.023532631438315,-1.3886767933952537
2013-10-01,0.4021998332699206,-0.9613916261967141
2013-11-01,1.6204031025301238,-0.4179376939335561
2013-12-01,0.12464639250231725,0.9498583953035367
2014-01-01,-1.1610509100320572,-0.41793769393355606
2014-02-01,2.1288333575398615,0.3921774241221078
2014-03-01,2.166410241236254,-0.9026709338484404
2014-04-01,1.1423695593723693,0.8259361613561066
2014-05-01,-0.4021998332699214,1.8418294618187003
2014-06-01,2.6480206100480497,1.500000000000001
2014-07-01,-0.484848844093305,-0.4536323543632776
2014-08-01,-0.8709883407113851,-0.4536323543632776
2014-09-01,-0.8709883407113851,-0.09255797206695064
2014-10-01,-0.03663493014041881,0.8660254037844393
2014-11-01,0.36395917533455846,-0.8660254037844393
2014-12-01,0.29372522840900384,-0.1996373523761729
2015-01-01,0.1936667741810995,-0.7985494095046912
2015-02-01,0.6093504877142849,-1.5732132722552283
2015-03-01,-0.2322101820064119,-0.5913535506115767
2015-04-01,-0.609350487714285,-1.3711103175254944
2015-05-01,-0.1936667741810995,-0.240866929313949
2015-06-01,-0.6575636373058638,0.6232319625115893
2015-07-01,0.06719820937484522,-0.7856194213268951
2015-08-01,-0.8864052604279175,-0.060432263178992036
2015-09-01,-1.0874603324051433,-0.6647548949689113
2015-10-01,-1.6459136239048742,-0.5855555636027728
2015-11-01,0.1495249931524351,-0.5000000000000026
2015-12-01,2.121320343559641,-0.3755338080994078
2016-01-01,0.060432263178991696,-0.288675134594815
2016-02-01,0.20568833780186044,-1.4433756729740748
2016-03-01,-1.2073867120936774,2.533114025595117
2016-04-01,-0.44482668340293374,0.25588315785958016
2016-05-01,-1.0273484740428602,-1.0856202966836217
2016-06-01,-0.9288407280256475,0.44482668340293513
2016-07-01,-0.7953798513799684,-0.31773334528781094
2016-08-01,-0.7198027104901629,-0.9212846639876138
2016-09-01,-0.05536943926847403,-0.18425693279752275
2016-10-01,-0.7198027104901629,-0.18425693279752275
2016-11-01,0.0,0.48637345711392144
2016-12-01,1.4433756729740637,1.544907410199317
2017-01-01,1.4433756729740637,-0.9238226430771612
2017-02-01,2.1038513436529853,-0.3729086852205247
2017-03-01,0.9574271077563378,-0.9775856785291281
2017-04-01,1.5362060662600516,1.3586354959881315
2017-05-01,0.5773502691896255,-0.9704539257058081
2017-06-01,-0.38451197948255306,0.5822723554234849
2017-07-01,-0.49999999999999967,-0.8725247475162257
2017-08-01,-0.6479058044686538,-0.19409078514116163
2017-09-01,-0.6479058044686538,-0.8725247475162257
2017-10-01,0.3316624790355394,1.161050910032063
2017-11-01,0.2322101820064116,-0.7953798513799705
2017-12-01,2.0976176963403,-0.6982754846636633
2018-01-01,-1.644774924676785,0.07156146190890797
2018-02-01,-0.6212607441973951,-0.6982754846636633
2018-03-01,1.709665456995246,0.07156146190890797
2018-04-01,-0.5416025603090637,-0.6770032003863347
2018-05-01,-0.4703874656239169,1.7890365477226986
2018-06-01,-0.4703874656239169,0.14952499315243584
2018-07-01,-0.4703874656239169,-0.7476249657621794
2018-08-01,-0.4703874656239169,-0.6589465276604726
2018-09-01,0.2708012801545318,-0.6589465276604726
2018-10-01,-0.4703874656239169,0.46278986033475716
2018-11-01,2.2918953744268107,0.37553380809940856
2018-12-01,0.15075567228888176,0.28867513459481536
2019-01-01,-0.5254563898847197,1.9225598974127758
2019-02-01,-1.0552897060221724,0.8459263548616212
2019-03-01,-0.9056353783927013,1.4398183646130291
2019-04-01,0.31914236925211265,2.1408720964441916
2019-05-01,-0.873755461847621,-0.33166247903554064
2019-06-01,-0.7985494095046903,0.8563488385776766
2019-07-01,-0.7300313256526109,0.7198027104901642
2019-08-01,-0.6668729053929202,0.5937710859953554
2019-09-01,-0.568796458994521,-0.9704539257058068
2019-10-01,0.0,-0.27080128015453264
2019-11-01,-0.6267831705280085,0.42817441928883837
2019-12-01,-0.5117663157191586,1.0982442127674503
2020-01-01,-0.40219983326992165,-1.8093671611393671
2020-02-01,-0.40219983326992165,-1.4986104675109335
2020-03-01,-0.40219983326992165,-0.7356389458386087
2020-04-01,-0.2886751345948122,-0.623231962511589
2020-05-01,-0.2886751345948122,1.3279056191361411
2020-06-01,-0.2886751345948122,2.2681617718163887
2020-07-01,-0.2886751345948122,1.7585256470583164
2020-08-01,2.1408720964441854,0.10344268512107743
2020-09-01,-0.42817441928883704,0.4212117695871161
2020-10-01,-0.28867513459481225,1.6382108959957007
2020-11-01,2.1408720964441854,1.5811388300841895
2020-12-01,-0.42817441928883704,-0.570323432101734
2021-01-01,-0.42817441928883704,-0.6567895774291853
2021-02-01,-0.42817441928883704,-0.4464026907612011
2021-03-01,-0.42817441928883704,0.1596599092282003
2021-04-01,-0.42817441928883704,0.42121176958711587
2021-05-01,-0.42817441928883704,-1.4243203728761882
2021-06-01,2.5588315785957936,0.8545922237257129
2021-07-01,0.8725247475162224,-0.5502380437246273
2021-08-01,-0.5117663157191586,-0.5502380437246273
2021-09-01,-0.5117663157191586,-0.5117663157191589
2021-10-01,2.425873049211475,-0.7620469357501631
2021-11-01,2.2563301267823466,-1.1409735879025937
2021-12-01,0.7071067811865475,-1.4361406616345078
2022-01-01,-0.060432263178991724,-1.2594948770476928
2022-02-01,1.1610509100320598,-1.0801745423507287
2022-03-01,0.9814954576223636,-0.9150887319748772
2022-04-01,1.3842359817118517,-0.7923723122866803
2022-05-01,-1.2734971031749038,-0.31694892491467214
2022-06-01,0.6504436355879908,-0.8261066977483089
2022-07-01,1.9050910417170486,-0.6982754846636635
2022-08-01,0.19342948582466574,-0.5855555636027744
2022-09-01,0.6504436355879906,-0.511766315719168
2022-10-01,1.1163577749305726,-0.4281744192888594
2022-11-01,1.4605934866804422,-0.2886751345948399
2022-12-01,1.2135392847487114,-0.2886751345948399
2023-01-01,-1.7350818934643477,-0.2886751345948399
2023-02-01,1.3554924151954937,-0.2886751345948399
2023-03-01,1.1378695363318507,-0.2886751345948399
2023-04-01,1.2920779817854668,-0.2886751345948399
2023-05-01,0.0,
2023-06-01,1.1356828343529803,
2023-07-01,-0.9150887319748761,
2023-08-01,-1.250114150039048,
2023-09-01,-1.117619364597401,
2023-10-01,-0.6561335093627101,
2023-11-01,1.3683349098564697,
2023-12-01,0.9319759841179796,
2024-01-01,-1.4675810158013005,
2024-02-01,-0.95086931066331,
2024-03-01,-0.2007087590990317,
2024-04-01,-0.4281744192888375,
2024-05-01,-0.3662599370166146,
2024-06-01,0.8609460320922778,3.1754264805432393
2024-07-01,-0.3311330892662608,2.1408720964442973
2024-08-01,-0.7284927963857737,-0.4281744192888594
2024-09-01,-0.7284927963857737,-0.4281744192888594
2024-10-01,-0.3311330892662608,1.6583123951777614
2024-11-01,-0.1733627549641016,1.3540064007727017
2024-12-01,-1.2897985295826533,-0.6770032003863508
2025-01-01,-0.657563637305863,-0.6770032003863508
2025-02-01,0.06719820937484529,-0.6770032003863508
2025-03-01,0.8735767218729874,1.1328430311977933
2025-04-01,-1.2897985295826533,0.9574271077563634
2025-05-01,-1.0969655114602876,0.8091735937127086
